year,Q4_country,Q12_coding language_Python,Q12_coding language_R,Q12_coding language_SQL,Q12_coding language_C,Q12_coding language_C++,Q12_coding language_Java,Q12_coding language_Javascript,Q12_coding language_Bash,Q12_coding language_MATLAB,Q12_coding language_Julia
2022,Argentina,Python,,,,,Java,,,,
2022,South Africa,,,,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,Other,,,,,,,,,,
2022,Nigeria,,,,,,,,,,
2022,Russia,Python,,,,,,,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,India,Python,,,C,C++,,,,,
2022,Italy,Python,,,,,,,,,
2022,India,Python,R,SQL,C,,,,,,
2022,Nigeria,,,SQL,,,,,,,
2022,Australia,Python,,,C,C++,Java,,,,
2022,Tunisia,,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Indonesia,Python,,,,,,,,,
2022,China,,,,,,,,,,
2022,India,Python,,SQL,C,,Java,,,,
2022,Other,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,India,Python,R,,C,,,,,,
2022,Mexico,,,,,,,Javascript,,,
2022,Nigeria,,,,,,,,,,
2022,France,Python,,,,,,,,,
2022,India,Python,,,C,,,,,,
2022,India,Python,,,,,Java,,,,
2022,India,,,,,,,,,,
2022,Indonesia,Python,,,,,,,,,
2022,South Korea,Python,,SQL,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Kenya,Python,,,,,,,,,
2022,Other,,R,SQL,,,,,,,Julia
2022,India,,,,,,,,,,
2022,United States of America,Python,R,SQL,C,,,,Bash,MATLAB,Julia
2022,Israel,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Thailand,Python,,SQL,,,,,Bash,,
2022,Colombia,Python,R,SQL,,C++,,Javascript,,,
2022,India,Python,,SQL,,,,,,,
2022,India,Python,,,,,,Javascript,,,
2022,Russia,Python,,,,,,,,,
2022,Turkey,,,,,,,,,,
2022,India,Python,R,SQL,C,C++,,,,,
2022,India,Python,,SQL,,C++,,,,,
2022,Egypt,Python,,SQL,,,,,,,
2022,Bangladesh,Python,,SQL,,C++,,Javascript,,MATLAB,
2022,Romania,Python,,,,,,,,,
2022,India,Python,R,SQL,,,Java,,,,
2022,India,Python,,,C,C++,Java,Javascript,,,
2022,Egypt,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,Nepal,Python,,,,C++,,,,,
2022,India,,,,,,,,,,
2022,India,Python,,,,C++,,,,MATLAB,
2022,Taiwan,Python,R,,,C++,Java,,,MATLAB,
2022,Russia,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,India,Python,,,,C++,,Javascript,,,
2022,United States of America,,,,C,C++,,,Bash,MATLAB,
2022,India,,,,,,,,,,
2022,India,Python,,,C,,,,,,
2022,India,Python,,,,,,,,,
2022,United States of America,Python,R,,C,,,,,,
2022,India,Python,,SQL,C,C++,Java,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,R,,C,C++,,,,MATLAB,Julia
2022,India,Python,,SQL,C,C++,,,,,
2022,Philippines,Python,R,,C,C++,Java,,,MATLAB,
2022,India,Python,,,,,,,,,
2022,Indonesia,Python,,,,,,,,,
2022,India,,R,SQL,,,,,,,
2022,India,Python,R,SQL,C,C++,,Javascript,,,
2022,Thailand,Python,R,,,,,,,,
2022,South Korea,Python,,,,,,,,,
2022,South Africa,Python,R,SQL,,C++,Java,,,,
2022,India,Python,,,,,Java,,,,
2022,India,Python,R,,,,,,,,
2022,Canada,Python,,,C,C++,,Javascript,,,
2022,United States of America,Python,R,,,,,,,MATLAB,
2022,India,Python,,SQL,,,Java,,,,
2022,India,,,,,C++,,,,,
2022,India,Python,,SQL,,,,,,,
2022,"Iran, Islamic Republic of...",,,SQL,C,C++,,,,,
2022,India,,,,,,,,,,
2022,Russia,Python,,,,C++,,,,MATLAB,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,Mexico,Python,R,SQL,,C++,,,,MATLAB,Julia
2022,Saudi Arabia,,,,,,,,,,
2022,Egypt,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Kenya,Python,,,,,,Javascript,,,
2022,India,Python,R,SQL,C,,Java,,,,
2022,Romania,Python,,,,,,,,,
2022,India,Python,R,SQL,,,,,,,
2022,United States of America,Python,,,,,Java,,,MATLAB,
2022,Brazil,Python,,,,,,,,MATLAB,
2022,Poland,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,MATLAB,
2022,Indonesia,Python,,SQL,,C++,,,,,
2022,United States of America,Python,,,C,C++,,,Bash,,
2022,India,Python,,SQL,C,C++,Java,Javascript,,,
2022,United States of America,Python,R,,,,,,,,
2022,Japan,Python,,SQL,,,Java,Javascript,Bash,,
2022,Kenya,Python,,,,,,,,,
2022,Turkey,Python,,SQL,,,,Javascript,,MATLAB,
2022,Colombia,Python,,,,,,,,,
2022,Brazil,Python,R,SQL,,,,,,,
2022,Ukraine,,R,,,,,,,,
2022,Nigeria,Python,,SQL,,,Java,,,,
2022,India,Python,,,,,Java,,,,
2022,India,,R,,,C++,,,,,
2022,Italy,Python,,SQL,,,,Javascript,,,
2022,India,Python,,SQL,,,,,,,
2022,Brazil,,,,,,,,,,
2022,China,Python,,SQL,,,,,,,
2022,Brazil,,,SQL,C,,Java,,,,
2022,Thailand,Python,,,C,,,,,,
2022,Hong Kong (S.A.R.),Python,,,,,,,,,
2022,Ireland,,,,,,,,,,
2022,India,,,,,,,,,,
2022,Mexico,Python,,,,,Java,,,,
2022,India,Python,,,,C++,,Javascript,,,
2022,India,Python,,,C,,,Javascript,,,
2022,India,,,SQL,,,Java,,,,
2022,Japan,Python,,,C,C++,Java,,,,
2022,Indonesia,,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,R,,,,,,,,
2022,Japan,Python,,,,,,,,,
2022,United States of America,,,SQL,,,,,Bash,,
2022,Russia,,,,,,,,,,
2022,India,Python,R,,,,,,,,
2022,Other,Python,,SQL,,,,,,,
2022,India,Python,R,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Other,Python,R,,,,,,,MATLAB,
2022,Mexico,,,,,,,,,,
2022,Argentina,Python,,,,,,,,,
2022,Russia,Python,,SQL,C,C++,Java,,Bash,,
2022,Bangladesh,Python,,,,,,,,,
2022,Russia,Python,,SQL,,,,,,,
2022,Pakistan,,,,,,,,,,
2022,United States of America,,,,,,,,,,
2022,Egypt,Python,,,,C++,,,,,
2022,India,Python,,SQL,,,Java,,Bash,,
2022,India,Python,,,,,,,,,
2022,Japan,Python,,,C,C++,Java,,,MATLAB,
2022,United States of America,Python,,,,,,,,,
2022,I do not wish to disclose my location,,,,,,,,,,
2022,Argentina,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Pakistan,Python,,,,,,,,,
2022,India,Python,R,,,C++,Java,Javascript,Bash,,
2022,United States of America,Python,,,,,Java,,Bash,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,India,Python,,SQL,,,,,,,
2022,Colombia,Python,R,SQL,,,,,,,
2022,Tunisia,Python,,,,C++,,Javascript,,,
2022,India,Python,R,SQL,C,,Java,Javascript,Bash,MATLAB,
2022,Taiwan,Python,,,,C++,,Javascript,,,
2022,India,,,,,,,,,,
2022,Other,Python,,,,,,,,,
2022,Colombia,,,,,,Java,,,,
2022,South Africa,,,SQL,C,,,,,MATLAB,
2022,Russia,,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Japan,Python,,,,,,,,,
2022,Israel,Python,,SQL,,,,,,,
2022,Viet Nam,Python,,,,C++,Java,,,,
2022,United States of America,,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,Ireland,Python,R,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Chile,,,,,,,,,,
2022,Brazil,Python,,SQL,,,,,,,
2022,Mexico,Python,R,,,,,,Bash,,
2022,Other,Python,,,,,,,,,
2022,Japan,Python,,,C,C++,,,,MATLAB,
2022,China,Python,,,,,,,,,Julia
2022,Pakistan,,,,,,,,,,
2022,Morocco,,,,,,Java,,,,
2022,United States of America,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Argentina,Python,,SQL,,,,,,,
2022,India,Python,,SQL,,,,,,MATLAB,
2022,United States of America,,,,,,,,,,
2022,India,Python,,SQL,C,C++,Java,,,,
2022,India,Python,,,,,,,,,
2022,United States of America,,,SQL,,,,,,,
2022,Saudi Arabia,Python,,SQL,C,C++,Java,,,,
2022,"Iran, Islamic Republic of...",Python,,SQL,,,,,,,
2022,Turkey,,,SQL,,,,Javascript,,,
2022,Pakistan,Python,,,,,,,,,
2022,India,Python,R,SQL,,,Java,,,,
2022,Poland,Python,,,,C++,,Javascript,Bash,,
2022,Romania,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,India,,,,,,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,Italy,,,,,,,,,,
2022,Spain,Python,R,SQL,,,Java,,,,
2022,India,Python,,SQL,,,,,,,
2022,Japan,Python,,,,,,,,,
2022,Egypt,Python,,,,,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,India,Python,R,SQL,C,,Java,,,,
2022,Philippines,Python,,,,,Java,,,,
2022,Indonesia,,,,,,,,,,
2022,India,Python,R,SQL,,,Java,,,,
2022,India,Python,,,,,Java,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,R,SQL,C,,,,,,
2022,Turkey,Python,,SQL,C,,,Javascript,Bash,,
2022,India,Python,,,,,,,,,
2022,Mexico,Python,,,,,,,,,
2022,Japan,,,,,,,,,,
2022,India,Python,,,,,,,,MATLAB,
2022,Russia,Python,,SQL,,,,,,,
2022,India,Python,,,,C++,,,,MATLAB,
2022,United States of America,Python,,,,,,Javascript,,,
2022,South Korea,Python,R,SQL,,,,,Bash,MATLAB,
2022,India,Python,R,,C,,,,,,
2022,India,,,,,,,,,,
2022,Taiwan,Python,R,SQL,,,,,,,
2022,Chile,Python,R,,,,,,,,
2022,India,Python,R,,,,Java,,,,
2022,Other,,,SQL,,,Java,,,,
2022,Japan,Python,R,SQL,C,C++,Java,,,MATLAB,
2022,Japan,Python,R,,,,,,,,
2022,Russia,Python,,,,C++,,,,,
2022,South Korea,Python,R,,,,,,,,
2022,India,Python,,,C,C++,,Javascript,,,
2022,Other,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,China,,,,,,,,,,
2022,Spain,,,SQL,,,Java,,,,
2022,India,Python,,SQL,C,C++,Java,Javascript,,MATLAB,
2022,India,Python,,,C,C++,,,,MATLAB,
2022,Spain,Python,R,,,,,,,MATLAB,
2022,Peru,,,,,,,,,,
2022,Australia,Python,,SQL,,,,Javascript,Bash,,
2022,India,Python,,SQL,,,,,,MATLAB,
2022,India,Python,,,,C++,,,,,
2022,United States of America,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Viet Nam,Python,R,SQL,C,,,,,,
2022,India,Python,,,,,,,,,
2022,Brazil,Python,R,,,,,,,MATLAB,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,SQL,,,,Javascript,,,
2022,India,,,,C,,Java,Javascript,,,
2022,India,,,,,,,,,,
2022,Sri Lanka,Python,R,,C,C++,Java,Javascript,,MATLAB,
2022,United Arab Emirates,,R,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,Chile,Python,R,SQL,,,,,,,
2022,Australia,Python,,SQL,,C++,,Javascript,Bash,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,Zimbabwe,Python,,SQL,,,,,,,
2022,Brazil,Python,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,Bash,,
2022,France,Python,,,,,,,,,
2022,Chile,Python,,,,,,,,,
2022,Egypt,,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Other,Python,,,,,,,,,
2022,India,Python,R,SQL,,,,,,,
2022,Japan,Python,,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,India,Python,,,C,,Java,Javascript,,MATLAB,
2022,India,Python,,SQL,,,,,,,
2022,China,Python,,,C,C++,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,India,Python,,,C,,,,,,
2022,India,Python,R,SQL,,,Java,,,,
2022,India,Python,,,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Brazil,Python,,SQL,,,,,,,
2022,Russia,Python,,,,,,,,,
2022,Pakistan,Python,,,,,,,,,
2022,Italy,Python,R,SQL,,,,,,MATLAB,
2022,Indonesia,Python,,,C,C++,,,,MATLAB,
2022,Nigeria,,,,,,Java,,,,
2022,Pakistan,Python,,,,,,,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,Pakistan,Python,,SQL,,C++,Java,Javascript,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,SQL,C,C++,,,,,
2022,Sri Lanka,Python,,,,,,,,,
2022,Viet Nam,Python,,SQL,,C++,,,,,
2022,Viet Nam,Python,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,Belgium,Python,R,SQL,,,,,,MATLAB,
2022,Mexico,Python,R,SQL,C,,,,Bash,,
2022,India,,,,,,,,,,
2022,Ireland,Python,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Ukraine,Python,R,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,Spain,Python,R,SQL,,C++,,,,,
2022,Mexico,Python,R,,C,C++,Java,,Bash,MATLAB,Julia
2022,India,Python,,,,,,,,,
2022,Ghana,,R,SQL,,,,,,,
2022,Nigeria,Python,,,,,,,,,
2022,Russia,Python,R,SQL,,,,,,,
2022,United States of America,,,SQL,,,,,,,
2022,Japan,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Other,,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,SQL,,,Java,,,,
2022,India,Python,,,C,C++,,,,,
2022,United States of America,Python,,,,,,,,,
2022,Brazil,Python,,,,C++,,,,,
2022,India,Python,,,,,,,,MATLAB,
2022,Nigeria,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Other,,,,,,,,,,
2022,Russia,Python,,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,Mexico,Python,,SQL,,,,Javascript,,,
2022,Poland,Python,,,,,,,,,
2022,Sri Lanka,Python,,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,India,Python,R,,,,,,,,
2022,India,,,SQL,,C++,,,,MATLAB,
2022,United States of America,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Tunisia,Python,,SQL,C,,Java,,,MATLAB,
2022,Colombia,Python,,SQL,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,India,Python,,SQL,,C++,Java,,,,
2022,India,Python,,,C,C++,,Javascript,,,
2022,Cameroon,,,SQL,,,Java,Javascript,,,
2022,India,Python,,SQL,,,,Javascript,Bash,,
2022,Brazil,Python,,SQL,,,,Javascript,Bash,,
2022,India,,,,,,,,,,
2022,Other,Python,R,,,C++,,,,MATLAB,
2022,India,Python,,SQL,,,,Javascript,,,
2022,India,Python,,,,,,,,MATLAB,
2022,Singapore,Python,,,,,,,,,
2022,Germany,Python,,,,,Java,,,,
2022,Brazil,Python,,,,C++,,,,,
2022,Other,,,,C,,Java,Javascript,,,
2022,United States of America,Python,,,,,,,Bash,,
2022,India,Python,,SQL,,C++,,,,,
2022,Indonesia,Python,,SQL,,,,,Bash,MATLAB,
2022,Other,Python,R,,,,,,Bash,,Julia
2022,India,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,Russia,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Poland,,,,,,,,,,
2022,Other,Python,,,,,,,,,
2022,Chile,,R,,,,,,,,
2022,China,Python,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,United States of America,Python,,SQL,C,C++,Java,,Bash,MATLAB,
2022,Pakistan,Python,,,,C++,,Javascript,,,
2022,Bangladesh,,,,,,,,,,
2022,Turkey,Python,,SQL,,,,,,MATLAB,
2022,India,Python,R,SQL,,,,,,,
2022,Netherlands,Python,,SQL,,,,,,,
2022,Indonesia,Python,R,SQL,,,,,,,
2022,Nigeria,Python,,,,C++,,,,MATLAB,
2022,Japan,Python,,,C,,,,,,
2022,China,,,,,,,,,,
2022,India,,,,,,,,,,
2022,India,,,,,,,,,,
2022,Hong Kong (S.A.R.),Python,R,SQL,,,Java,,,MATLAB,
2022,Bangladesh,Python,,SQL,,,,,,,
2022,Pakistan,Python,,SQL,,,,,,,
2022,Nigeria,,,,,,,,,,
2022,Germany,Python,,,C,,Java,,Bash,,
2022,China,,,,,,,,,,
2022,India,Python,,SQL,C,,Java,,,,
2022,India,Python,R,SQL,,,Java,,,,
2022,India,,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Brazil,Python,,SQL,,,Java,Javascript,,,
2022,India,,,,,C++,Java,,,,
2022,Other,Python,,,,,,,,,
2022,Other,Python,,SQL,,C++,,Javascript,,,
2022,India,Python,,,,C++,,,,,
2022,India,Python,,SQL,,C++,,,,,
2022,France,Python,R,,,,,Javascript,,MATLAB,
2022,Mexico,,,,,,Java,Javascript,,,
2022,Malaysia,Python,,,,,,,,,
2022,India,Python,,,,C++,Java,,,,
2022,India,Python,,SQL,,,,,,,
2022,India,Python,R,SQL,C,,,,,,
2022,Indonesia,Python,,SQL,,,Java,,,,
2022,United States of America,Python,,,,C++,,,Bash,,
2022,United States of America,Python,R,,C,,,Javascript,,,
2022,Bangladesh,,,SQL,,,,,,,
2022,Other,Python,,,,,,,,,
2022,India,Python,R,SQL,C,C++,Java,Javascript,,MATLAB,
2022,Other,Python,,SQL,,C++,,Javascript,,MATLAB,
2022,India,Python,,,C,C++,,,,,
2022,Germany,Python,,,,C++,,,,,
2022,France,Python,,SQL,,,,,Bash,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,China,Python,,,,,,,,,
2022,Pakistan,,,,,,,,,,
2022,Other,Python,R,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,Chile,Python,R,,,C++,,,,,
2022,India,Python,,,,,Java,,,,
2022,India,Python,R,SQL,C,C++,,,,MATLAB,
2022,Italy,Python,R,,,,,Javascript,,,
2022,India,,,,C,,Java,,,,
2022,India,Python,,SQL,,,Java,,,MATLAB,
2022,India,Python,,SQL,,,Java,,,,
2022,Brazil,Python,,,,,,Javascript,Bash,,
2022,India,,,,,,,,,,
2022,Malaysia,Python,R,,,C++,,,,MATLAB,
2022,China,Python,,,C,,,,,,
2022,United States of America,Python,R,SQL,,,Java,Javascript,,,
2022,India,Python,,,,,,,,,
2022,Other,Python,,,,,,,,,
2022,Other,,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Japan,Python,,,,C++,,Javascript,,,Julia
2022,Peru,Python,R,SQL,,,,,,,
2022,Pakistan,Python,,SQL,C,C++,,Javascript,,,
2022,India,,,,,,,,,,
2022,Viet Nam,Python,R,,,,,,,,
2022,United States of America,Python,R,SQL,,,,Javascript,,,
2022,United States of America,Python,R,,,,,,,MATLAB,
2022,Spain,Python,,SQL,,C++,Java,Javascript,Bash,,
2022,South Korea,,,,,,,,,,
2022,Chile,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,United States of America,,,,,,,,,,
2022,Pakistan,,,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,India,,,,,,,,,,
2022,Brazil,Python,,,,,,,,,
2022,Spain,Python,,,,,,Javascript,,,
2022,China,Python,,,,,,,,,
2022,India,,,,C,,Java,,,,
2022,Malaysia,Python,R,SQL,,,,,,,
2022,Brazil,Python,R,,,,,,,,
2022,Egypt,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,R,SQL,C,,Java,Javascript,,MATLAB,
2022,Turkey,,,,,,,,,,
2022,India,Python,R,SQL,C,C++,,,,MATLAB,Julia
2022,Canada,Python,,SQL,,,,,,,
2022,Ghana,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,United States of America,Python,,,C,C++,,,Bash,,Julia
2022,Bangladesh,Python,,,C,,Java,,,,
2022,United States of America,Python,,,,,,,,MATLAB,
2022,United States of America,Python,,,,,,,,,
2022,India,Python,R,SQL,C,,Java,,,,
2022,Egypt,Python,R,SQL,,C++,Java,,,,
2022,Nigeria,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,Other,Python,,SQL,C,C++,,Javascript,Bash,,
2022,United States of America,Python,,SQL,,,,,,,
2022,South Africa,Python,R,SQL,,,,,,,
2022,India,Python,,SQL,C,C++,Java,Javascript,,,
2022,India,Python,,,,C++,,,,,
2022,India,Python,,SQL,,,,,,,
2022,United States of America,Python,R,,,,,,,,
2022,Portugal,Python,,,C,,Java,,,MATLAB,
2022,India,Python,R,,,,,,,,
2022,Bangladesh,Python,,,,,,,,,
2022,Pakistan,,,,,,,,,,
2022,India,,,,,,,,,,
2022,India,Python,,SQL,,,,,Bash,,
2022,United States of America,,,SQL,,,,,,,
2022,Philippines,Python,,,,,,,,,
2022,India,Python,R,SQL,,C++,,,,,
2022,India,Python,,SQL,,,,,,MATLAB,
2022,United States of America,Python,,SQL,C,,,Javascript,Bash,,
2022,India,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,China,Python,,SQL,,,,,,MATLAB,
2022,Russia,,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,Mexico,Python,,SQL,,,,,,,
2022,Colombia,,,,,,,,,,
2022,Turkey,Python,,SQL,,,,,,MATLAB,
2022,India,,,,,,,,,,
2022,Nepal,Python,,,,,,,,,
2022,India,Python,,,,C++,Java,Javascript,,MATLAB,
2022,Nigeria,Python,R,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,India,,,,,,,,,,
2022,Spain,Python,,,,,,,Bash,,
2022,Russia,Python,,SQL,,,,,,,
2022,Australia,,,,,,,,,,
2022,Mexico,,,SQL,,,,,,,
2022,United States of America,Python,,SQL,,C++,,,Bash,,
2022,India,Python,,,,,,,,,
2022,Italy,Python,,SQL,,,,Javascript,Bash,,
2022,United States of America,Python,R,,,,,,,,
2022,Japan,Python,,SQL,,,,Javascript,,,
2022,India,Python,,SQL,,,,,,,
2022,Malaysia,Python,,SQL,,,,,,,
2022,United States of America,,,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,United States of America,,R,,,,,,,,Julia
2022,United States of America,Python,,,,,,Javascript,,,
2022,Other,Python,,SQL,,,,,,,
2022,India,,,,,,,,,,
2022,United States of America,,,SQL,,,,,,,
2022,United States of America,Python,,,,,,,,,
2022,India,Python,,,,,,Javascript,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2022,India,Python,,,C,C++,,Javascript,,,
2022,Cameroon,Python,R,SQL,,,,,,,
2022,Indonesia,Python,R,,,,,,,,
2022,India,Python,,SQL,,C++,,,,MATLAB,
2022,Spain,Python,,SQL,,,,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,,,,Java,,Bash,,
2022,India,Python,,,,,Java,,,,
2022,Viet Nam,Python,,,,,,,,,
2022,United States of America,,,,,,,,,,
2022,Canada,Python,,SQL,,,,,,,
2022,India,Python,,SQL,C,C++,Java,Javascript,,,
2022,South Korea,,,,,,,,,,
2022,India,Python,,SQL,,,,,,,
2022,Brazil,Python,,SQL,,,,,,,
2022,Japan,Python,,,,,,,,,
2022,United States of America,Python,,SQL,,,,,,,
2022,Pakistan,Python,,SQL,,,,,,,
2022,Brazil,,,SQL,,,,,,,
2022,India,Python,,,C,,,,,,
2022,Brazil,Python,,,C,,,,,,
2022,Colombia,,,,,,,,,,
2022,India,Python,,SQL,C,,,,,,
2022,Brazil,Python,,,C,,,,,,
2022,India,Python,,,,,,,,,
2022,South Africa,,R,,,,,,,,
2022,Indonesia,,,SQL,,C++,,,,,
2022,Turkey,Python,,SQL,,,,,,,
2022,Indonesia,,R,,,,,,,,
2022,Argentina,Python,R,SQL,C,C++,,Javascript,Bash,,
2022,Nigeria,Python,,,,,,,,,
2022,Argentina,,,,,,,,,,
2022,Taiwan,Python,,,,,,,,,
2022,South Korea,,,,,,,,,,
2022,India,,,SQL,,,Java,,,,
2022,India,Python,,SQL,,,Java,Javascript,,,
2022,Viet Nam,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Brazil,Python,,,,,Java,,,,
2022,Kenya,Python,,,,,,,,,
2022,India,Python,,,,,,,,MATLAB,
2022,United States of America,Python,R,SQL,,,,,,,
2022,Egypt,,,,,,Java,,,,
2022,Nigeria,,R,SQL,,,,,,,
2022,Other,Python,,,,,,,,,
2022,Poland,Python,R,SQL,,,,,,,
2022,Bangladesh,Python,,,,,,,,MATLAB,
2022,India,,,SQL,,,,,,,
2022,India,Python,R,,C,,,,,,
2022,Turkey,Python,R,SQL,,,,,,,
2022,Japan,,,,,,,,,,
2022,Brazil,Python,,,,,Java,Javascript,,,
2022,India,Python,R,SQL,,,,,,,
2022,Australia,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,China,Python,,,,C++,,,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,United States of America,Python,,SQL,,C++,,,,,
2022,India,,,SQL,C,,Java,Javascript,,,
2022,India,Python,,,,,,,,,
2022,Pakistan,Python,,,,,,Javascript,,,
2022,India,,,,,,,,,,
2022,India,Python,,SQL,,C++,Java,,Bash,,
2022,United States of America,,R,,,,,,,,
2022,Other,,,,,,Java,,,,
2022,Japan,,,,,,,,,,
2022,Peru,Python,,SQL,,C++,,,,,
2022,Germany,Python,,,,,,,,,
2022,India,,,,,,,,,,
2022,India,Python,,,,,Java,,,,
2022,United States of America,Python,,,,,,,,,
2022,Argentina,Python,,SQL,,,,,,MATLAB,
2022,India,Python,R,SQL,,,,,,,
2022,Nigeria,,,,,,,,,,
2022,Chile,,,SQL,,,,Javascript,,,
2022,Canada,Python,,SQL,,,,,Bash,,
2022,Netherlands,Python,,SQL,,,,,,,
2022,Portugal,Python,,,,,,,,,
2022,United States of America,Python,,,,,,,Bash,,
2022,India,Python,,SQL,,C++,,Javascript,,MATLAB,
2022,Brazil,,R,SQL,,C++,,,,,
2022,India,Python,,SQL,C,C++,,,,,
2022,Other,,,,,,,,,,
2022,Colombia,Python,,SQL,,,,,,,
2022,Tunisia,Python,R,SQL,,,,,,MATLAB,
2022,Sri Lanka,,,,,,,,,,
2022,India,Python,,,C,,Java,,,,
2022,India,Python,,,,,,,,,
2022,Ghana,,,,,,,,,,
2022,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,,,
2022,India,Python,,,,,,,,,
2022,Poland,Python,,,,C++,,,,,
2022,India,,,SQL,,,,,,,
2022,Russia,Python,,SQL,,,,,,,
2022,Other,Python,R,SQL,,,,Javascript,Bash,,
2022,Viet Nam,Python,,SQL,,C++,Java,,,,
2022,Nigeria,,,,,C++,,,,,
2022,United States of America,Python,,,,C++,,,,MATLAB,
2022,India,Python,,SQL,,,,,,,
2022,United States of America,,,,,,,,,,
2022,Other,Python,,SQL,,,,,,,
2022,India,Python,R,SQL,C,C++,Java,Javascript,,,
2022,Viet Nam,Python,,SQL,,,,,,,
2022,Philippines,Python,,,,,,Javascript,,,
2022,India,,,,C,C++,,,,,
2022,United States of America,Python,R,SQL,,,,,,,
2022,Indonesia,Python,,SQL,,,,,,,
2022,India,Python,,,,,,,,,
2022,India,Python,,,,C++,,,,,
2022,United States of America,,R,SQL,,,,,,,
