year,Q2_age,Q24_industry
2022,45-49,Accounting/Finance
2022,25-29,
2022,40-44,
2022,22-24,
2022,22-24,
2022,25-29,
2022,25-29,Accounting/Finance
2022,25-29,Accounting/Finance
2022,22-24,
2022,18-21,
2022,30-34,Online Service/Internet-based Services
2022,22-24,
2022,25-29,Accounting/Finance
2022,25-29,
2022,22-24,
2022,45-49,Broadcasting/Communications
2022,45-49,Computers/Technology
2022,22-24,
2022,35-39,Academics/Education
2022,22-24,
2022,22-24,
2022,22-24,Marketing/CRM
2022,18-21,
2022,25-29,
2022,22-24,Government/Public Service
2022,22-24,
2022,22-24,
2022,18-21,
2022,25-29,
2022,18-21,
2022,22-24,
2022,22-24,
2022,18-21,
2022,30-34,Manufacturing/Fabrication
2022,18-21,
2022,60-69,Other
2022,22-24,Insurance/Risk Assessment
2022,25-29,
2022,40-44,
2022,18-21,
2022,25-29,
2022,30-34,Computers/Technology
2022,22-24,
2022,18-21,
2022,22-24,Accounting/Finance
2022,25-29,
2022,18-21,
2022,22-24,
2022,70+,Computers/Technology
2022,60-69,Manufacturing/Fabrication
2022,60-69,
2022,18-21,
2022,22-24,
2022,22-24,
2022,35-39,Computers/Technology
2022,35-39,
2022,22-24,
2022,22-24,
2022,30-34,Academics/Education
2022,25-29,Computers/Technology
2022,40-44,
2022,22-24,Medical/Pharmaceutical
2022,60-69,
2022,25-29,
2022,25-29,
2022,35-39,
2022,45-49,
2022,22-24,
2022,18-21,
2022,22-24,
2022,22-24,
2022,35-39,Other
2022,35-39,Accounting/Finance
2022,18-21,Accounting/Finance
2022,25-29,
2022,25-29,Academics/Education
2022,22-24,
2022,40-44,Manufacturing/Fabrication
2022,30-34,Government/Public Service
2022,22-24,
2022,18-21,
2022,25-29,Insurance/Risk Assessment
2022,40-44,Retail/Sales
2022,25-29,
2022,22-24,
2022,18-21,
2022,30-34,Insurance/Risk Assessment
2022,30-34,Other
2022,30-34,Computers/Technology
2022,22-24,
2022,25-29,
2022,22-24,
2022,25-29,
2022,30-34,
2022,25-29,Computers/Technology
2022,18-21,
2022,30-34,Computers/Technology
2022,25-29,
2022,45-49,
2022,30-34,
2022,25-29,Government/Public Service
2022,25-29,
2022,30-34,Other
2022,25-29,Medical/Pharmaceutical
2022,22-24,
2022,35-39,
2022,40-44,
2022,25-29,
2022,30-34,Accounting/Finance
2022,60-69,Computers/Technology
2022,40-44,Energy/Mining
2022,30-34,Government/Public Service
2022,60-69,Medical/Pharmaceutical
2022,18-21,
2022,60-69,
2022,40-44,Academics/Education
2022,30-34,Online Service/Internet-based Services
2022,18-21,
2022,18-21,
2022,18-21,
2022,35-39,Academics/Education
2022,35-39,
2022,25-29,
2022,40-44,Non-profit/Service
2022,25-29,
2022,35-39,
2022,25-29,Retail/Sales
2022,22-24,
2022,18-21,
2022,45-49,
2022,25-29,Shipping/Transportation
2022,30-34,Government/Public Service
2022,18-21,
2022,40-44,Academics/Education
2022,45-49,Other
2022,45-49,Medical/Pharmaceutical
2022,22-24,
2022,70+,Computers/Technology
2022,25-29,
2022,22-24,
2022,18-21,
2022,55-59,Accounting/Finance
2022,22-24,
2022,22-24,
2022,25-29,
2022,35-39,Insurance/Risk Assessment
2022,25-29,
2022,18-21,
2022,30-34,
2022,40-44,Computers/Technology
2022,60-69,Other
2022,40-44,Marketing/CRM
2022,18-21,
2022,30-34,Medical/Pharmaceutical
2022,18-21,
2022,25-29,
2022,30-34,Accounting/Finance
2022,30-34,Manufacturing/Fabrication
2022,55-59,Computers/Technology
2022,22-24,
2022,22-24,
2022,30-34,
2022,25-29,
2022,22-24,
2022,40-44,
2022,35-39,Academics/Education
2022,22-24,
2022,25-29,Manufacturing/Fabrication
2022,35-39,
2022,40-44,Academics/Education
2022,22-24,
2022,35-39,
2022,22-24,
2022,18-21,
2022,22-24,Computers/Technology
2022,18-21,
2022,22-24,
2022,25-29,
2022,18-21,
2022,25-29,
2022,22-24,
2022,35-39,Academics/Education
2022,45-49,Computers/Technology
2022,22-24,
2022,25-29,
2022,22-24,
2022,40-44,
2022,18-21,
2022,30-34,Accounting/Finance
2022,40-44,Online Service/Internet-based Services
2022,50-54,Computers/Technology
2022,55-59,Government/Public Service
2022,25-29,
2022,30-34,
2022,18-21,
2022,18-21,
2022,35-39,Academics/Education
2022,25-29,
2022,30-34,Accounting/Finance
2022,25-29,Computers/Technology
2022,40-44,
2022,25-29,Accounting/Finance
2022,18-21,
2022,18-21,
2022,25-29,
2022,35-39,Accounting/Finance
2022,18-21,
2022,18-21,
2022,22-24,Computers/Technology
2022,45-49,Academics/Education
2022,22-24,
2022,35-39,
2022,25-29,Marketing/CRM
2022,18-21,
2022,22-24,
2022,22-24,
2022,18-21,
2022,18-21,
2022,22-24,Accounting/Finance
2022,40-44,
2022,30-34,
2022,18-21,
2022,22-24,
2022,45-49,
2022,35-39,
2022,25-29,
2022,60-69,
2022,40-44,Computers/Technology
2022,18-21,
2022,35-39,
2022,30-34,
2022,55-59,Computers/Technology
2022,25-29,
2022,30-34,
2022,25-29,
2022,25-29,
2022,25-29,
2022,35-39,Manufacturing/Fabrication
2022,60-69,Academics/Education
2022,55-59,
2022,18-21,Computers/Technology
2022,25-29,
2022,40-44,
2022,18-21,
2022,25-29,Retail/Sales
2022,50-54,Academics/Education
2022,40-44,
2022,45-49,
2022,18-21,
2022,60-69,Shipping/Transportation
2022,18-21,
2022,22-24,
2022,45-49,Academics/Education
2022,50-54,Manufacturing/Fabrication
2022,25-29,
2022,45-49,Academics/Education
2022,25-29,Computers/Technology
2022,35-39,Government/Public Service
2022,40-44,
2022,30-34,Academics/Education
2022,25-29,
2022,60-69,Manufacturing/Fabrication
2022,40-44,
2022,18-21,
2022,35-39,Online Service/Internet-based Services
2022,18-21,
2022,22-24,
2022,18-21,
2022,25-29,
2022,18-21,
2022,18-21,
2022,25-29,Government/Public Service
2022,18-21,
2022,18-21,
2022,35-39,
2022,18-21,
2022,18-21,
2022,18-21,
2022,50-54,Government/Public Service
2022,35-39,Computers/Technology
2022,30-34,Academics/Education
2022,25-29,
2022,60-69,Energy/Mining
2022,40-44,Other
2022,50-54,Non-profit/Service
2022,25-29,
2022,18-21,
2022,30-34,Academics/Education
2022,22-24,
2022,22-24,Academics/Education
2022,30-34,
2022,35-39,Manufacturing/Fabrication
2022,40-44,Academics/Education
2022,25-29,Manufacturing/Fabrication
2022,30-34,Online Service/Internet-based Services
2022,35-39,
2022,22-24,
2022,25-29,
2022,30-34,Academics/Education
2022,18-21,
2022,60-69,Government/Public Service
2022,18-21,
2022,22-24,
2022,30-34,
2022,22-24,
2022,18-21,
2022,45-49,Energy/Mining
2022,18-21,
2022,30-34,Other
2022,60-69,Medical/Pharmaceutical
2022,18-21,
2022,40-44,Computers/Technology
2022,25-29,Retail/Sales
2022,22-24,
2022,18-21,
2022,55-59,Government/Public Service
2022,35-39,
2022,22-24,
2022,45-49,Computers/Technology
2022,60-69,Academics/Education
2022,25-29,
2022,25-29,Retail/Sales
2022,30-34,Academics/Education
2022,18-21,
2022,25-29,
2022,70+,
2022,18-21,
2022,18-21,
2022,25-29,Computers/Technology
2022,22-24,
2022,35-39,Academics/Education
2022,60-69,Energy/Mining
2022,30-34,
2022,60-69,Government/Public Service
2022,25-29,
2022,35-39,Computers/Technology
2022,18-21,
2022,25-29,
2022,22-24,
2022,40-44,
2022,45-49,
2022,45-49,
2022,40-44,
2022,18-21,
2022,18-21,
2022,18-21,
2022,35-39,Academics/Education
2022,22-24,
2022,25-29,Accounting/Finance
2022,40-44,
2022,18-21,
2022,22-24,
2022,22-24,
2022,40-44,Non-profit/Service
2022,25-29,Accounting/Finance
2022,35-39,
2022,30-34,Energy/Mining
2022,40-44,Energy/Mining
2022,25-29,
2022,25-29,
2022,45-49,Government/Public Service
2022,30-34,Non-profit/Service
2022,22-24,
2022,40-44,Academics/Education
2022,60-69,
2022,18-21,
2022,18-21,
2022,25-29,
2022,40-44,Computers/Technology
2022,30-34,Academics/Education
2022,30-34,Insurance/Risk Assessment
2022,22-24,
2022,35-39,Government/Public Service
2022,18-21,
2022,30-34,Insurance/Risk Assessment
2022,30-34,Manufacturing/Fabrication
2022,18-21,
2022,25-29,Computers/Technology
2022,22-24,
2022,30-34,Medical/Pharmaceutical
2022,30-34,
2022,22-24,
2022,35-39,
2022,35-39,
2022,45-49,
2022,35-39,
2022,22-24,
2022,40-44,Government/Public Service
2022,22-24,Accounting/Finance
2022,40-44,
2022,18-21,
2022,35-39,
2022,45-49,
2022,25-29,
2022,40-44,
2022,22-24,
2022,22-24,
2022,22-24,
2022,40-44,Energy/Mining
2022,40-44,
2022,40-44,Retail/Sales
2022,35-39,
2022,35-39,Computers/Technology
2022,50-54,Online Service/Internet-based Services
2022,35-39,
2022,22-24,Online Service/Internet-based Services
2022,18-21,
2022,18-21,
2022,25-29,Medical/Pharmaceutical
2022,50-54,Academics/Education
2022,22-24,
2022,18-21,
2022,55-59,Other
2022,18-21,
2022,22-24,
2022,30-34,
2022,30-34,
2022,25-29,
2022,50-54,Accounting/Finance
2022,45-49,Non-profit/Service
2022,30-34,Computers/Technology
2022,40-44,
2022,18-21,
2022,25-29,
2022,50-54,Computers/Technology
2022,60-69,Computers/Technology
2022,22-24,
2022,18-21,
2022,25-29,Other
2022,55-59,Academics/Education
2022,22-24,
2022,22-24,
2022,30-34,Accounting/Finance
2022,35-39,
2022,50-54,
2022,60-69,Energy/Mining
2022,45-49,Online Service/Internet-based Services
2022,18-21,
2022,35-39,Computers/Technology
2022,25-29,
2022,25-29,
2022,50-54,
2022,25-29,
2022,25-29,
2022,18-21,
2022,22-24,
2022,18-21,
2022,40-44,Academics/Education
2022,30-34,Medical/Pharmaceutical
2022,22-24,
2022,35-39,Academics/Education
2022,30-34,
2022,25-29,
2022,18-21,
2022,25-29,
2022,22-24,
2022,25-29,Computers/Technology
2022,45-49,Manufacturing/Fabrication
2022,40-44,Computers/Technology
2022,18-21,
2022,18-21,
2022,18-21,
2022,18-21,
2022,18-21,
2022,18-21,
2022,22-24,
2022,60-69,Manufacturing/Fabrication
2022,18-21,
2022,35-39,Retail/Sales
2022,25-29,Academics/Education
2022,25-29,
2022,40-44,
2022,40-44,Other
2022,35-39,Other
2022,25-29,
2022,22-24,
2022,40-44,
2022,45-49,Government/Public Service
2022,35-39,
2022,22-24,Medical/Pharmaceutical
2022,22-24,
2022,22-24,
2022,25-29,
2022,25-29,
2022,40-44,Academics/Education
2022,40-44,
2022,50-54,Medical/Pharmaceutical
2022,40-44,Computers/Technology
2022,22-24,
2022,18-21,
2022,35-39,
2022,18-21,
2022,22-24,
2022,18-21,
2022,18-21,
2022,22-24,
2022,22-24,
2022,45-49,Academics/Education
2022,45-49,
2022,50-54,Other
2022,30-34,Computers/Technology
2022,18-21,
2022,18-21,
2022,18-21,
2022,30-34,
2022,40-44,
2022,30-34,
2022,25-29,Computers/Technology
2022,25-29,
2022,22-24,
2022,25-29,Manufacturing/Fabrication
2022,45-49,Academics/Education
2022,18-21,
2022,45-49,
2022,22-24,
2022,18-21,
2022,45-49,
2022,55-59,Computers/Technology
2022,40-44,Medical/Pharmaceutical
2022,35-39,Other
2022,60-69,Academics/Education
2022,50-54,Medical/Pharmaceutical
2022,18-21,
2022,18-21,
2022,50-54,Insurance/Risk Assessment
2022,40-44,
2022,50-54,
2022,25-29,Marketing/CRM
2022,55-59,
2022,45-49,Government/Public Service
2022,35-39,Medical/Pharmaceutical
2022,25-29,
2022,35-39,Medical/Pharmaceutical
2022,40-44,Accounting/Finance
2022,45-49,Computers/Technology
2022,25-29,Computers/Technology
2022,22-24,
2022,35-39,Computers/Technology
2022,35-39,
2022,25-29,Shipping/Transportation
2022,45-49,
2022,22-24,
2022,25-29,
2022,18-21,
2022,18-21,
2022,30-34,Academics/Education
2022,22-24,
2022,18-21,
2022,35-39,Academics/Education
2022,25-29,
2022,45-49,Online Service/Internet-based Services
2022,22-24,Energy/Mining
2022,25-29,
2022,45-49,Computers/Technology
2022,22-24,
2022,40-44,Academics/Education
2022,40-44,Medical/Pharmaceutical
2022,18-21,
2022,25-29,Computers/Technology
2022,22-24,Online Service/Internet-based Services
2022,40-44,
2022,30-34,
2022,18-21,
2022,25-29,
2022,35-39,Computers/Technology
2022,25-29,Medical/Pharmaceutical
2022,40-44,Manufacturing/Fabrication
2022,25-29,
2022,45-49,
2022,18-21,
2022,45-49,Computers/Technology
2022,30-34,
2022,25-29,Computers/Technology
2022,18-21,
2022,25-29,
2022,30-34,Computers/Technology
2022,25-29,
2022,18-21,
2022,35-39,
2022,30-34,Computers/Technology
2022,18-21,Computers/Technology
2022,40-44,Other
2022,25-29,Other
2022,22-24,
2022,18-21,
2022,55-59,Academics/Education
2022,50-54,Academics/Education
2022,30-34,Computers/Technology
2022,18-21,
2022,25-29,
2022,18-21,
2022,25-29,
2022,70+,
2022,18-21,
2022,25-29,
2022,22-24,
2022,25-29,
2022,30-34,
2022,22-24,
2022,18-21,
2022,22-24,
2022,18-21,
2022,40-44,Academics/Education
2022,35-39,Academics/Education
2022,18-21,
2022,45-49,
2022,18-21,
2022,22-24,
2022,35-39,Manufacturing/Fabrication
2022,25-29,Computers/Technology
2022,25-29,
2022,22-24,Accounting/Finance
2022,55-59,
2022,22-24,Academics/Education
2022,18-21,
2022,22-24,
2022,18-21,
2022,18-21,
2022,22-24,
2022,30-34,Computers/Technology
2022,45-49,Academics/Education
2022,40-44,Academics/Education
2022,22-24,Online Service/Internet-based Services
2022,18-21,
2022,40-44,
2022,55-59,Computers/Technology
2022,45-49,
2022,30-34,Government/Public Service
2022,18-21,
2022,22-24,
2022,25-29,Online Service/Internet-based Services
2022,22-24,
2022,18-21,
2022,25-29,Online Service/Internet-based Services
2022,35-39,
2022,25-29,
2022,35-39,
2022,40-44,
2022,35-39,Government/Public Service
2022,40-44,Accounting/Finance
2022,30-34,Computers/Technology
2022,45-49,Insurance/Risk Assessment
2022,25-29,
2022,22-24,
2022,55-59,Academics/Education
2022,30-34,
2022,22-24,
2022,18-21,
2022,18-21,
2022,18-21,
2022,18-21,
2022,70+,Computers/Technology
2022,18-21,
2022,25-29,Marketing/CRM
2022,18-21,
2022,30-34,
2022,25-29,
2022,25-29,Manufacturing/Fabrication
2022,35-39,
2022,40-44,Medical/Pharmaceutical
2022,45-49,
2022,22-24,Academics/Education
2022,30-34,
2022,40-44,
2022,18-21,
2022,22-24,
2022,45-49,Computers/Technology
2022,22-24,
2022,40-44,
2022,22-24,
2022,22-24,
2022,25-29,
2022,18-21,
2022,22-24,
2022,25-29,
2022,25-29,
2022,25-29,
2022,22-24,
2022,55-59,
2022,40-44,Academics/Education
2022,45-49,Academics/Education
2022,30-34,
2022,22-24,
2022,35-39,
2022,18-21,
2022,40-44,Government/Public Service
2022,25-29,Online Service/Internet-based Services
2022,50-54,Academics/Education
2022,30-34,Government/Public Service
2022,22-24,
2022,25-29,
2022,22-24,
2022,25-29,Computers/Technology
2022,18-21,
2022,40-44,Accounting/Finance
2022,18-21,
2022,45-49,
2022,25-29,Medical/Pharmaceutical
2022,25-29,
2022,25-29,
2022,30-34,Computers/Technology
2022,22-24,
2022,25-29,
2022,22-24,
2022,22-24,
2022,35-39,
2022,50-54,Computers/Technology
2022,25-29,Manufacturing/Fabrication
2022,30-34,Academics/Education
2022,25-29,
2022,18-21,
2022,25-29,
2022,22-24,Accounting/Finance
2022,40-44,
2022,45-49,
2022,22-24,
2022,18-21,
2022,22-24,
2022,18-21,
2022,50-54,Broadcasting/Communications
2022,30-34,
2022,30-34,Computers/Technology
2022,18-21,
2022,30-34,
2022,22-24,
2022,35-39,Marketing/CRM
2022,40-44,
2022,25-29,
2022,25-29,Manufacturing/Fabrication
2022,22-24,Computers/Technology
2022,22-24,
2022,22-24,
2022,30-34,
2022,22-24,
2022,30-34,
2022,18-21,Other
2022,60-69,Academics/Education
2022,55-59,Academics/Education
2022,40-44,Computers/Technology
2022,25-29,
2022,18-21,
2022,25-29,
2022,60-69,
2022,22-24,
2022,45-49,Computers/Technology
2022,18-21,
2022,22-24,
2022,22-24,
2022,22-24,
2022,25-29,
2022,18-21,
2022,35-39,
2022,25-29,Computers/Technology
2022,22-24,
2022,40-44,
2022,35-39,
2022,22-24,
2022,25-29,
2022,25-29,Computers/Technology
2022,18-21,
2022,35-39,
2022,40-44,Insurance/Risk Assessment
2022,30-34,Retail/Sales
2022,30-34,
2022,60-69,Broadcasting/Communications
2022,18-21,
2022,18-21,
2022,40-44,Computers/Technology
2022,30-34,Manufacturing/Fabrication
2022,35-39,Academics/Education
2022,25-29,Other
2022,30-34,
2022,22-24,
2022,40-44,Government/Public Service
2022,22-24,
2022,45-49,Academics/Education
2022,50-54,Computers/Technology
2022,30-34,
2022,18-21,
2022,40-44,Manufacturing/Fabrication
2022,22-24,
2022,30-34,
2022,30-34,
2022,18-21,
2022,40-44,Online Service/Internet-based Services
2022,25-29,Broadcasting/Communications
2022,45-49,
2022,25-29,Other
2022,18-21,
2022,50-54,Other
2022,30-34,
2022,50-54,
2022,55-59,Marketing/CRM
2022,18-21,
2022,22-24,
2022,18-21,
2022,55-59,
2022,45-49,Accounting/Finance
2022,18-21,
2022,25-29,Academics/Education
2022,25-29,
2022,25-29,Manufacturing/Fabrication
2022,30-34,Medical/Pharmaceutical
2022,22-24,
2022,55-59,
2022,40-44,
2022,25-29,
2022,40-44,
2022,18-21,
2022,25-29,Online Service/Internet-based Services
2022,55-59,
2022,25-29,
2022,45-49,
2022,45-49,Academics/Education
2022,25-29,
2022,22-24,
2022,22-24,Other
2022,18-21,Computers/Technology
2022,25-29,
2022,60-69,Medical/Pharmaceutical
2022,55-59,Computers/Technology
2022,45-49,Computers/Technology
2022,40-44,Computers/Technology
2022,25-29,Computers/Technology
2022,50-54,Non-profit/Service
2022,18-21,
2022,30-34,
2022,18-21,
2022,25-29,Manufacturing/Fabrication
2022,30-34,
2022,25-29,Manufacturing/Fabrication
2022,60-69,
2022,25-29,Non-profit/Service
2022,30-34,Computers/Technology
2022,22-24,Computers/Technology
2022,22-24,
2022,25-29,
2022,35-39,Accounting/Finance
2022,60-69,
2022,40-44,Accounting/Finance
2022,60-69,Shipping/Transportation
2022,45-49,Academics/Education
2022,22-24,
2022,35-39,
2022,18-21,
2022,22-24,
2022,18-21,
2022,35-39,Computers/Technology
2022,18-21,
2022,18-21,
2022,22-24,
2022,30-34,
2022,30-34,Computers/Technology
2022,25-29,
2022,35-39,
2022,22-24,
2022,50-54,Government/Public Service
2022,35-39,
2022,22-24,
2022,22-24,
2022,35-39,
2022,30-34,
2022,30-34,
2022,22-24,
2022,18-21,
2022,25-29,
2022,45-49,Manufacturing/Fabrication
2022,45-49,Energy/Mining
2022,18-21,
2022,40-44,Retail/Sales
2022,30-34,
2022,35-39,Computers/Technology
2022,25-29,
2022,35-39,
2022,22-24,
2022,22-24,
2022,18-21,
2022,22-24,
2022,30-34,Academics/Education
2022,40-44,Government/Public Service
2022,25-29,
2022,18-21,
2022,45-49,Academics/Education
2022,35-39,Other
2022,18-21,
2022,35-39,
2022,22-24,
2022,35-39,Marketing/CRM
2022,18-21,
2022,25-29,
2022,18-21,
2022,55-59,
2022,30-34,
2022,18-21,
2022,25-29,
2022,30-34,Broadcasting/Communications
2022,25-29,Online Service/Internet-based Services
2022,35-39,Manufacturing/Fabrication
2022,25-29,Other
2022,30-34,
2022,25-29,Insurance/Risk Assessment
2022,18-21,
2022,45-49,Computers/Technology
2022,35-39,Energy/Mining
2022,40-44,Other
2022,35-39,
2022,40-44,Accounting/Finance
2022,22-24,Computers/Technology
2022,25-29,
2022,18-21,
2022,18-21,
2022,18-21,
2022,45-49,
2022,35-39,
2022,25-29,
2022,18-21,
2022,22-24,Other
2022,60-69,Manufacturing/Fabrication
2022,40-44,Other
2022,22-24,
2022,60-69,Energy/Mining
2022,35-39,
2022,18-21,
2022,18-21,
2022,40-44,
2022,30-34,Medical/Pharmaceutical
2022,22-24,
2022,18-21,
2022,25-29,Academics/Education
2022,18-21,
2022,25-29,
2022,22-24,Computers/Technology
2022,35-39,Marketing/CRM
2022,18-21,
2022,25-29,Academics/Education
2022,35-39,
2022,18-21,
2022,18-21,
2022,30-34,Energy/Mining
2022,35-39,Academics/Education
2022,22-24,
2022,30-34,Government/Public Service
2022,25-29,Marketing/CRM
2022,50-54,Other
2022,18-21,
2022,22-24,
2022,22-24,
2022,18-21,
2022,25-29,Other
2022,25-29,
2022,22-24,
2022,50-54,Computers/Technology
2022,22-24,
2022,40-44,
2022,45-49,
2022,22-24,
2022,25-29,Other
2022,18-21,
2022,30-34,
2022,35-39,
2022,35-39,Academics/Education
2022,25-29,Non-profit/Service
2022,55-59,
2022,30-34,Academics/Education
2022,25-29,
2022,55-59,Government/Public Service
2022,18-21,
2022,25-29,Computers/Technology
2022,22-24,Marketing/CRM
2022,18-21,
2022,30-34,Non-profit/Service
2022,35-39,
2022,30-34,Computers/Technology
2022,18-21,
2022,35-39,
2022,18-21,
2022,25-29,
2022,35-39,Computers/Technology
2022,18-21,
2022,18-21,
2022,25-29,
2022,18-21,
2022,22-24,Computers/Technology
2022,25-29,Other
2022,45-49,
2022,35-39,Accounting/Finance
2022,18-21,
2022,25-29,
2022,50-54,Accounting/Finance
2022,25-29,Retail/Sales
2022,18-21,
2022,50-54,Academics/Education
2022,40-44,Accounting/Finance
2022,25-29,Medical/Pharmaceutical
2022,18-21,
2022,40-44,Academics/Education
2022,22-24,
2022,25-29,
2022,45-49,Energy/Mining
2022,25-29,Other
2022,35-39,Insurance/Risk Assessment
2022,25-29,Insurance/Risk Assessment
2022,35-39,
2022,30-34,
2022,18-21,
2022,18-21,
2022,25-29,Computers/Technology
2022,18-21,
2022,35-39,Computers/Technology
2022,25-29,
2022,18-21,
2022,18-21,
2022,22-24,
2022,18-21,
2022,25-29,
2022,25-29,
2022,45-49,
2022,18-21,
2022,22-24,Computers/Technology
2022,40-44,Insurance/Risk Assessment
2022,30-34,
2022,25-29,Other
2022,30-34,Academics/Education
2022,25-29,
2022,45-49,Other
2022,35-39,Other
2022,30-34,Marketing/CRM
2022,25-29,
2022,25-29,
2022,18-21,
2022,22-24,
2022,22-24,
2022,18-21,
2022,18-21,
2022,25-29,Online Service/Internet-based Services
2022,45-49,Academics/Education
2022,25-29,Other
2022,30-34,
2022,35-39,Computers/Technology
2022,22-24,
2022,30-34,Medical/Pharmaceutical
2022,18-21,
2022,25-29,
2022,50-54,Academics/Education
2022,50-54,Computers/Technology
2022,30-34,Academics/Education
2022,22-24,
2022,40-44,Computers/Technology
2022,25-29,
