Median,Year,Country
44999.5,2022,Spain
54999.5,2022,China
4499.5,2022,India
17499.5,2022,India
44999.5,2022,Spain
12499.5,2022,Japan
84999.5,2022,Brazil
74999.5,2022,Brazil
4499.5,2022,China
274999.5,2022,United States of America
27499.5,2022,India
8749.5,2022,India
499.5,2022,India
12499.5,2022,India
94999.5,2022,India
8749.5,2022,India
17499.5,2022,India
499.5,2022,India
44999.5,2022,United States of America
74999.5,2022,India
4499.5,2022,India
112499.5,2022,Japan
112499.5,2022,United States of America
174999.5,2022,United States of America
94999.5,2022,United Kingdom of Great Britain and Northern Ireland
22499.5,2022,Brazil
224999.5,2022,United States of America
27499.5,2022,Brazil
6249.5,2022,India
22499.5,2022,Russia
22499.5,2022,India
94999.5,2022,United States of America
8749.5,2022,India
137499.5,2022,United States of America
22499.5,2022,Brazil
54999.5,2022,Spain
499.5,2022,India
499.5,2022,India
499.5,2022,India
499.5,2022,India
74999.5,2022,China
1499.5,2022,Nigeria
2499.5,2022,India
44999.5,2022,India
224999.5,2022,United States of America
84999.5,2022,United States of America
174999.5,2022,United States of America
137499.5,2022,United States of America
1499.5,2022,India
137499.5,2022,United States of America
499.5,2022,United States of America
84999.5,2022,United States of America
1499.5,2022,India
94999.5,2022,Spain
224999.5,2022,United States of America
2499.5,2022,India
12499.5,2022,India
44999.5,2022,United Kingdom of Great Britain and Northern Ireland
112499.5,2022,United States of America
17499.5,2022,United States of America
1499.5,2022,India
17499.5,2022,India
44999.5,2022,Spain
8749.5,2022,India
22499.5,2022,Brazil
174999.5,2022,United States of America
34999.5,2022,Japan
6249.5,2022,India
12499.5,2022,India
12499.5,2022,India
12499.5,2022,Russia
112499.5,2022,United Kingdom of Great Britain and Northern Ireland
17499.5,2022,India
274999.5,2022,United States of America
17499.5,2022,India
34999.5,2022,Brazil
399999.5,2022,United States of America
34999.5,2022,Brazil
74999.5,2022,United Kingdom of Great Britain and Northern Ireland
44999.5,2022,Brazil
1499.5,2022,Nigeria
2499.5,2022,India
1499.5,2022,India
64999.5,2022,United Kingdom of Great Britain and Northern Ireland
137499.5,2022,United States of America
34999.5,2022,India
137499.5,2022,United States of America
64999.5,2022,India
54999.5,2022,United States of America
224999.5,2022,United Kingdom of Great Britain and Northern Ireland
1499.5,2022,Brazil
274999.5,2022,United States of America
22499.5,2022,India
8749.5,2022,Nigeria
8749.5,2022,India
8749.5,2022,Brazil
34999.5,2022,Brazil
17499.5,2022,India
174999.5,2022,United States of America
8749.5,2022,India
54999.5,2022,United Kingdom of Great Britain and Northern Ireland
499.5,2022,India
174999.5,2022,Brazil
499.5,2022,India
8749.5,2022,India
1499.5,2022,India
3499.5,2022,India
224999.5,2022,India
4499.5,2022,India
399999.5,2022,United States of America
274999.5,2022,United States of America
3499.5,2022,China
12499.5,2022,India
274999.5,2022,United States of America
64999.5,2022,India
17499.5,2022,Russia
1499.5,2022,India
2499.5,2022,India
6249.5,2022,Nigeria
22499.5,2022,Brazil
499.5,2022,India
74999.5,2022,United States of America
112499.5,2022,Germany
12499.5,2022,India
399999.5,2022,United States of America
499.5,2022,Brazil
174999.5,2022,United States of America
44999.5,2022,United Kingdom of Great Britain and Northern Ireland
8749.5,2022,India
44999.5,2022,India
174999.5,2022,United Kingdom of Great Britain and Northern Ireland
54999.5,2022,Brazil
17499.5,2022,India
84999.5,2022,United States of America
12499.5,2022,India
499.5,2022,United States of America
22499.5,2022,India
2499.5,2022,Japan
8749.5,2022,India
27499.5,2022,India
137499.5,2022,United States of America
224999.5,2022,United States of America
1499.5,2022,India
54999.5,2022,India
22499.5,2022,India
34999.5,2022,China
137499.5,2022,United States of America
2499.5,2022,Nigeria
12499.5,2022,India
4499.5,2022,Japan
12499.5,2022,India
6249.5,2022,India
137499.5,2022,India
4499.5,2022,India
54999.5,2022,Brazil
17499.5,2022,India
94999.5,2022,United States of America
34999.5,2022,India
17499.5,2022,India
499.5,2022,Japan
84999.5,2022,United States of America
1499.5,2022,India
27499.5,2022,Spain
12499.5,2022,India
44999.5,2022,India
499.5,2022,India
34999.5,2022,Nigeria
17499.5,2022,India
499.5,2022,Japan
499.5,2022,Brazil
4499.5,2022,India
112499.5,2022,United States of America
2499.5,2022,India
499.5,2022,Brazil
8749.5,2022,India
499.5,2022,India
8749.5,2022,United States of America
6249.5,2022,Nigeria
137499.5,2022,India
137499.5,2022,United States of America
34999.5,2022,Japan
399999.5,2022,United States of America
137499.5,2022,United States of America
6249.5,2022,India
224999.5,2022,India
22499.5,2022,India
274999.5,2022,United States of America
112499.5,2022,United States of America
17499.5,2022,India
12499.5,2022,India
499.5,2022,Nigeria
2499.5,2022,India
499.5,2022,United States of America
84999.5,2022,Germany
17499.5,2022,India
6249.5,2022,India
34999.5,2022,India
44999.5,2022,India
499.5,2022,India
64999.5,2022,China
6249.5,2022,India
1499.5,2022,Nigeria
1499.5,2022,India
54999.5,2022,Spain
74999.5,2022,United States of America
22499.5,2022,China
499.5,2022,United States of America
4499.5,2022,India
224999.5,2022,United States of America
1499.5,2022,India
12499.5,2022,Russia
112499.5,2022,United States of America
3499.5,2022,India
137499.5,2022,United States of America
17499.5,2022,India
17499.5,2022,India
112499.5,2022,United States of America
17499.5,2022,India
4499.5,2022,India
224999.5,2022,United States of America
12499.5,2022,India
499.5,2022,India
64999.5,2022,United States of America
22499.5,2022,China
2499.5,2022,India
17499.5,2022,India
94999.5,2022,United States of America
499.5,2022,India
499.5,2022,India
17499.5,2022,India
74999.5,2022,Japan
74999.5,2022,Japan
137499.5,2022,United States of America
12499.5,2022,India
27499.5,2022,India
499.5,2022,Nigeria
12499.5,2022,India
2499.5,2022,India
8749.5,2022,India
499.5,2022,India
499.5,2022,India
112499.5,2022,United States of America
12499.5,2022,India
22499.5,2022,India
1499.5,2022,India
44999.5,2022,Japan
64999.5,2022,United States of America
112499.5,2022,United States of America
22499.5,2022,India
224999.5,2022,United States of America
1499.5,2022,India
17499.5,2022,India
112499.5,2022,Germany
112499.5,2022,United Kingdom of Great Britain and Northern Ireland
112499.5,2022,United States of America
44999.5,2022,Japan
22499.5,2022,India
74999.5,2022,United Kingdom of Great Britain and Northern Ireland
74999.5,2022,United Kingdom of Great Britain and Northern Ireland
27499.5,2022,India
112499.5,2022,United States of America
27499.5,2022,India
12499.5,2022,India
44999.5,2022,United States of America
17499.5,2022,China
34999.5,2022,United States of America
112499.5,2022,United States of America
1499.5,2022,China
34999.5,2022,Japan
44999.5,2022,India
74999.5,2022,United States of America
499.5,2022,India
499.5,2022,India
112499.5,2022,United States of America
112499.5,2022,United States of America
499.5,2022,India
54999.5,2022,United States of America
12499.5,2022,India
8749.5,2022,India
34999.5,2022,Japan
6249.5,2022,India
84999.5,2022,Japan
499.5,2022,India
224999.5,2022,United States of America
8749.5,2022,India
8749.5,2022,Russia
44999.5,2022,United States of America
84999.5,2022,Brazil
6249.5,2022,India
137499.5,2022,United States of America
34999.5,2022,United States of America
2499.5,2022,Brazil
224999.5,2022,United States of America
499.5,2022,India
1499.5,2022,India
499.5,2022,Brazil
22499.5,2022,India
22499.5,2022,India
274999.5,2022,United States of America
6249.5,2022,India
44999.5,2022,India
4499.5,2022,India
174999.5,2022,United States of America
12499.5,2022,India
17499.5,2022,India
224999.5,2022,United States of America
499.5,2022,Nigeria
499.5,2022,India
2499.5,2022,India
399999.5,2022,India
8749.5,2022,India
3499.5,2022,India
8749.5,2022,India
137499.5,2022,United States of America
112499.5,2022,United States of America
8749.5,2022,Brazil
6249.5,2022,India
34999.5,2022,Japan
174999.5,2022,United States of America
8749.5,2022,United Kingdom of Great Britain and Northern Ireland
3499.5,2022,Nigeria
112499.5,2022,Brazil
1499.5,2022,India
54999.5,2022,India
17499.5,2022,India
17499.5,2022,India
112499.5,2022,Brazil
274999.5,2022,United States of America
22499.5,2022,India
499.5,2022,Japan
17499.5,2022,India
1499.5,2022,India
3499.5,2022,India
174999.5,2022,United States of America
2499.5,2022,India
6249.5,2022,India
3499.5,2022,India
499.5,2022,Nigeria
74999.5,2022,Spain
8749.5,2022,India
27499.5,2022,India
12499.5,2022,India
84999.5,2022,United States of America
27499.5,2022,India
64999.5,2022,Japan
84999.5,2022,Germany
499.5,2022,Nigeria
499.5,2022,China
8749.5,2022,Nigeria
27499.5,2022,India
27499.5,2022,Japan
12499.5,2022,Russia
499.5,2022,India
22499.5,2022,India
17499.5,2022,Brazil
22499.5,2022,India
499.5,2022,Brazil
499.5,2022,India
112499.5,2022,India
74999.5,2022,United Kingdom of Great Britain and Northern Ireland
2499.5,2022,United States of America
22499.5,2022,India
499.5,2022,United States of America
274999.5,2022,United States of America
22499.5,2022,India
137499.5,2022,India
12499.5,2022,India
174999.5,2022,United States of America
94999.5,2022,United States of America
399999.5,2022,United States of America
44999.5,2022,Japan
94999.5,2022,United States of America
64999.5,2022,Russia
112499.5,2022,India
499.5,2022,India
44999.5,2022,Japan
8749.5,2022,India
54999.5,2022,Japan
34999.5,2022,India
8749.5,2022,India
112499.5,2022,India
174999.5,2022,United States of America
3499.5,2022,India
22499.5,2022,Spain
6249.5,2022,India
274999.5,2022,India
112499.5,2022,United States of America
34999.5,2022,United Kingdom of Great Britain and Northern Ireland
64999.5,2022,Spain
6249.5,2022,India
499.5,2022,Nigeria
499.5,2022,India
499.5,2022,India
8749.5,2022,India
499.5,2022,Germany
44999.5,2022,Japan
12499.5,2022,India
499.5,2022,India
224999.5,2022,India
112499.5,2022,United States of America
112499.5,2022,United States of America
12499.5,2022,Nigeria
84999.5,2022,India
2499.5,2022,Nigeria
34999.5,2022,Brazil
6249.5,2022,India
6249.5,2022,India
499.5,2022,India
34999.5,2022,United States of America
6249.5,2022,Japan
4499.5,2022,India
44999.5,2022,Japan
34999.5,2022,India
6249.5,2022,India
22499.5,2022,India
17499.5,2022,India
1499.5,2022,India
174999.5,2022,United States of America
74999.5,2022,United States of America
174999.5,2022,United States of America
1499.5,2022,India
499.5,2022,Brazil
22499.5,2022,Brazil
8749.5,2022,India
12499.5,2022,India
499.5,2022,India
1499.5,2022,India
8749.5,2022,India
12499.5,2022,India
44999.5,2022,India
54999.5,2022,Japan
12499.5,2022,India
94999.5,2022,China
54999.5,2022,India
399999.5,2022,United States of America
6249.5,2022,India
499.5,2022,India
499.5,2022,Nigeria
64999.5,2022,United States of America
6249.5,2022,India
112499.5,2022,United States of America
224999.5,2022,United States of America
174999.5,2022,United States of America
174999.5,2022,United States of America
399999.5,2022,United States of America
84999.5,2022,United States of America
174999.5,2022,United States of America
174999.5,2022,United States of America
112499.5,2022,United Kingdom of Great Britain and Northern Ireland
12499.5,2022,India
1499.5,2022,India
12499.5,2022,Brazil
8749.5,2022,India
6249.5,2022,India
174999.5,2022,United States of America
2499.5,2022,Brazil
112499.5,2022,India
17499.5,2022,India
499.5,2022,Nigeria
1499.5,2022,India
137499.5,2022,Japan
8749.5,2022,India
84999.5,2022,United States of America
8749.5,2022,India
499.5,2022,India
4499.5,2022,India
12499.5,2022,India
224999.5,2022,United States of America
6249.5,2022,India
34999.5,2022,India
174999.5,2022,United Kingdom of Great Britain and Northern Ireland
12499.5,2022,India
499.5,2022,India
112499.5,2022,United Kingdom of Great Britain and Northern Ireland
12499.5,2022,India
1499.5,2022,India
64999.5,2022,United States of America
137499.5,2022,United States of America
499.5,2022,India
54999.5,2022,India
27499.5,2022,India
499.5,2022,India
6249.5,2022,India
6249.5,2022,India
3499.5,2022,Nigeria
137499.5,2022,United States of America
174999.5,2022,United States of America
174999.5,2022,United States of America
274999.5,2022,India
54999.5,2022,Brazil
112499.5,2022,United States of America
34999.5,2022,United States of America
112499.5,2022,United States of America
74999.5,2022,Japan
499.5,2022,India
3499.5,2022,India
8749.5,2022,India
74999.5,2022,United States of America
112499.5,2022,Japan
499.5,2022,India
499.5,2022,India
499.5,2022,India
224999.5,2022,United States of America
1499.5,2022,India
274999.5,2022,United States of America
174999.5,2022,United States of America
27499.5,2022,Brazil
94999.5,2022,United States of America
12499.5,2022,India
54999.5,2022,United States of America
64999.5,2022,Brazil
8749.5,2022,India
174999.5,2022,United States of America
64999.5,2022,United States of America
112499.5,2022,India
499.5,2022,India
34999.5,2022,Spain
112499.5,2022,United States of America
6249.5,2022,India
499.5,2022,India
499.5,2022,India
499.5,2022,China
34999.5,2022,United States of America
44999.5,2022,Japan
17499.5,2022,China
499.5,2022,India
174999.5,2022,United States of America
27499.5,2022,Brazil
22499.5,2022,India
34999.5,2022,India
84999.5,2022,United Kingdom of Great Britain and Northern Ireland
27499.5,2022,India
499.5,2022,India
84999.5,2022,United States of America
174999.5,2022,United States of America
22499.5,2022,India
499.5,2022,United States of America
8749.5,2022,India
44999.5,2022,United States of America
74999.5,2022,Spain
17499.5,2022,India
84999.5,2022,Nigeria
12499.5,2022,India
12499.5,2022,India
499.5,2022,India
64999.5,2022,Brazil
3499.5,2022,India
8749.5,2022,Russia
34999.5,2022,India
499.5,2022,United States of America
499.5,2022,Brazil
8749.5,2022,India
499.5,2022,India
12499.5,2022,United States of America
2499.5,2022,India
499.5,2022,India
499.5,2022,India
8749.5,2022,Japan
499.5,2022,United States of America
64999.5,2022,Spain
3499.5,2022,Japan
6249.5,2022,India
4499.5,2022,India
1499.5,2022,India
44999.5,2022,United States of America
1499.5,2022,Nigeria
27499.5,2022,India
12499.5,2022,Brazil
94999.5,2022,India
54999.5,2022,Russia
3499.5,2022,Japan
17499.5,2022,Brazil
137499.5,2022,United States of America
84999.5,2022,Japan
499.5,2022,India
6249.5,2022,India
12499.5,2022,India
44999.5,2022,United Kingdom of Great Britain and Northern Ireland
112499.5,2022,United States of America
74999.5,2022,India
499.5,2022,Nigeria
44999.5,2022,India
3499.5,2022,United States of America
8749.5,2022,Germany
44999.5,2022,United States of America
1499.5,2022,India
499.5,2022,India
4499.5,2022,India
137499.5,2022,India
12499.5,2022,India
6249.5,2022,India
34999.5,2022,Nigeria
499.5,2022,India
1499.5,2022,India
34999.5,2022,India
27499.5,2022,Russia
4499.5,2022,India
224999.5,2022,United States of America
22499.5,2022,India
499.5,2022,Brazil
112499.5,2022,United States of America
499.5,2022,India
44999.5,2022,United States of America
74999.5,2022,Spain
12499.5,2022,India
274999.5,2022,Japan
1499.5,2022,India
499.5,2022,India
6249.5,2022,India
112499.5,2022,United States of America
274999.5,2022,China
12499.5,2022,India
34999.5,2022,India
6249.5,2022,India
112499.5,2022,United States of America
399999.5,2022,India
8749.5,2022,China
174999.5,2022,United States of America
84999.5,2022,Japan
499.5,2022,United States of America
